,ID,label,POS tags
294,GO:0000277,[cytochrome c]-lysine N-methyltransferase activity,NOUN | NOUN | NOUN | NOUN
295,GO:0019702,protein-arginine N5-methyltransferase activity,NOUN | NOUN | NOUN
296,GO:0004074,biliverdin reductase (NAD(P)+) activity,NOUN | NOUN | NOUN | NOUN
297,GO:0060272,embryonic skeletal joint morphogenesis,ADJ | ADJ | ADJ | NOUN
298,GO:0072079,nephron tubule formation,NOUN | NOUN | NOUN
299,GO:0031748,D1 dopamine receptor binding,NOUN | NOUN | NOUN | VERB
300,GO:0061696,pituitary gonadotropin complex,ADJ | NOUN | ADJ
301,GO:0106364,4-hydroxy-3-all-trans-hexaprenylbenzoate oxygenase activity,NOUN | NOUN | NOUN
302,GO:0051798,positive regulation of hair follicle development,ADJ | NOUN | ADP | NOUN | NOUN | NOUN
303,GO:0004843,thiol-dependent deubiquitinase,ADJ | NOUN
304,GO:0140064,peptide crotonyltransferase activity,NOUN | NOUN | NOUN
305,GO:0070334,alpha6-beta4 integrin-laminin 5 complex,NOUN | NOUN | NUM | ADJ
306,GO:1903949,positive regulation of atrial cardiac muscle cell action potential,ADJ | NOUN | ADP | ADJ | ADJ | NOUN | NOUN | NOUN | NOUN
307,GO:0009399,nitrogen fixation,NOUN | NOUN
308,GO:0046465,dolichyl diphosphate metabolic process,ADJ | NOUN | ADJ | NOUN
309,GO:0007443,Malpighian tubule morphogenesis,ADJ | NOUN | NOUN
310,GO:0030561,RNA 2'-O-ribose methylation guide activity,NOUN | NOUN | NOUN | NOUN | NOUN
311,GO:0097651,"phosphatidylinositol 3-kinase complex, class I",NOUN | NOUN | NOUN | NOUN | NOUN
312,GO:0071130,alpha5-beta1 integrin-LPP3 complex,NOUN | NOUN | NOUN
313,GO:0010399,rhamnogalacturonan I backbone metabolic process,NOUN | NOUN | NOUN | ADJ | NOUN
314,GO:1901796,regulation of signal transduction by p53 class mediator,NOUN | ADP | NOUN | NOUN | ADP | NOUN | NOUN | NOUN
315,GO:0050384,urate-ribonucleotide phosphorylase activity,NOUN | NOUN | NOUN
316,GO:1905780,regulation of phosphatidylserine exposure on apoptotic cell surface,NOUN | ADP | NOUN | NOUN | ADP | ADJ | NOUN | NOUN
317,GO:0016482,cytosolic transport,ADJ | NOUN
318,GO:0017176,phosphatidylinositol N-acetylglucosaminyltransferase activity,NOUN | NOUN | NOUN
319,GO:0070643,vitamin D 25-hydroxylase activity,NOUN | NOUN | NOUN | NOUN
320,GO:0071275,cellular response to aluminum ion,ADJ | NOUN | ADP | NOUN | NOUN
321,GO:0015212,cytidine transmembrane transporter activity,NOUN | NOUN | NOUN | NOUN
322,GO:0035176,social behavior,ADJ | NOUN
323,GO:0032135,DNA insertion or deletion binding,NOUN | NOUN | CCONJ | NOUN | NOUN
324,GO:0008119,thiopurine S-methyltransferase activity,ADJ | NOUN | NOUN
325,GO:1903382,negative regulation of endoplasmic reticulum stress-induced neuron intrinsic apoptotic signaling pathway,ADJ | NOUN | ADP | ADJ | NOUN | NOUN | NOUN | ADJ | ADJ | NOUN | NOUN
326,GO:0097350,neutrophil clearance,NOUN | NOUN
327,GO:0019384,caprolactam catabolic process,NOUN | ADJ | NOUN
328,GO:1901087,benzylpenicillin catabolic process,NOUN | ADJ | NOUN
329,GO:2001235,positive regulation of apoptotic signaling pathway,ADJ | NOUN | ADP | ADJ | NOUN | NOUN
330,GO:0002880,regulation of chronic inflammatory response to non-antigenic stimulus,NOUN | ADP | ADJ | ADJ | NOUN | ADP | ADJ | NOUN
331,GO:1905551,negative regulation of protein localization to endoplasmic reticulum,ADJ | NOUN | ADP | NOUN | NOUN | ADP | ADJ | NOUN
332,GO:0035787,cell migration involved in kidney development,NOUN | NOUN | ADJ | ADP | NOUN | NOUN
333,GO:0045115,regulation of beta 2 integrin biosynthetic process,NOUN | ADP | NOUN | NOUN | NOUN | ADJ | NOUN
334,GO:0034492,hydrogenosome lumen,ADJ | NOUN
335,GO:0102212,unsaturated chondroitin disaccharide hydrolase activity,ADJ | NOUN | NOUN | NOUN | NOUN
336,GO:0016606,LYSP100-associated nuclear domain,NOUN | ADJ | NOUN
337,GO:0098709,glutathione import across plasma membrane,NOUN | NOUN | ADP | NOUN | NOUN
338,GO:0009115,xanthine catabolic process,ADJ | ADJ | NOUN
339,GO:0006075,(1->3)-beta-D-glucan biosynthetic process,NOUN | ADJ | NOUN
340,GO:0046290,isoflavonoid phytoalexin catabolic process,NOUN | NOUN | ADJ | NOUN
341,GO:0050015,kievitone hydratase activity,NOUN | NOUN | NOUN
342,GO:0090421,embryonic meristem initiation,ADJ | X | NOUN
343,GO:1903048,regulation of acetylcholine-gated cation channel activity,NOUN | ADP | NOUN | NOUN | NOUN | NOUN
344,GO:0009557,antipodal cell differentiation,ADJ | NOUN | NOUN
345,GO:0019349,ribitol metabolic process,NOUN | ADJ | NOUN
346,GO:0043849,Ras palmitoyltransferase activity,NOUN | NOUN | NOUN
347,GO:0019330,aldoxime metabolic process,X | ADJ | NOUN
348,GO:0097391,chemokine (C-X-C motif) ligand 13 production,NOUN | NOUN | NOUN | NOUN | NUM | NOUN
349,GO:1902198,3-methylbut-2-enoyl-CoA(4-) metabolic process,NOUN | ADJ | NOUN
350,GO:0018400,peptidyl-proline hydroxylation to 3-hydroxy-L-proline,NOUN | NOUN | ADP | NOUN
351,GO:0070041,rRNA (uridine-C5-)-methyltransferase activity,NOUN | NOUN | NOUN
352,GO:0010456,cell proliferation in dorsal spinal cord,NOUN | NOUN | ADP | ADJ | ADJ | NOUN
353,GO:1901524,regulation of mitophagy,NOUN | ADP | NOUN
354,GO:0032751,positive regulation of interleukin-27 production,ADJ | NOUN | ADP | NOUN | NOUN
355,GO:0002586,regulation of antigen processing and presentation of peptide antigen via MHC class II,NOUN | ADP | NOUN | NOUN | CCONJ | NOUN | ADP | NOUN | NOUN | ADP | PROPN | NOUN | NUM
356,GO:0098752,integral component of the cytoplasmic side of the plasma membrane,ADJ | NOUN | ADP | DET | ADJ | NOUN | ADP | DET | NOUN | NOUN
357,GO:0097320,plasma membrane tubulation,NOUN | NOUN | NOUN
358,GO:0061607,peptide alpha-N-propionyltransferase activity,NOUN | NOUN | NOUN
359,GO:1900695,"regulation of N',N'',N'''-triacetylfusarinine C biosynthetic process",NOUN | ADP | NOUN | NOUN | ADJ | NOUN
360,GO:0051100,negative regulation of binding,ADJ | NOUN | ADP | NOUN
361,GO:0060798,transforming growth factor beta receptor signaling pathway involved in mesodermal cell fate specification,VERB | NOUN | NOUN | NOUN | NOUN | NOUN | NOUN | VERB | ADP | ADJ | NOUN | NOUN | NOUN
362,GO:1905824,positive regulation of mitotic sister chromatid arm separation,ADJ | NOUN | ADP | ADJ | NOUN | NOUN | NOUN | NOUN
363,GO:0044496,negative regulation of blood pressure in another organism,ADJ | NOUN | ADP | NOUN | NOUN | ADP | DET | NOUN
364,GO:0007569,cell aging,NOUN | NOUN
365,GO:0005682,U5 snRNP,NOUN | NOUN
366,GO:0102960,momilactone-A synthase activity,NOUN | NOUN | NOUN
367,GO:2001141,regulation of RNA biosynthetic process,NOUN | ADP | NOUN | ADJ | NOUN
368,GO:0071646,regulation of macrophage inflammatory protein-1 gamma production,NOUN | ADP | NOUN | ADJ | NOUN | NOUN | NOUN
369,GO:2001226,negative regulation of chloride transport,ADJ | NOUN | ADP | NOUN | NOUN
370,GO:0090735,DNA repair complex assembly,NOUN | NOUN | NOUN | NOUN
371,GO:0051701,biological process involved in interaction with host,ADJ | NOUN | VERB | ADP | NOUN | ADP | NOUN
372,GO:1900328,negative regulation of mannotriose transport,ADJ | NOUN | ADP | ADJ | NOUN
373,GO:0033758,clavaminate synthase activity,NOUN | NOUN | NOUN
374,GO:0051094,positive regulation of developmental process,ADJ | NOUN | ADP | ADJ | NOUN
375,GO:0140594,"xyloglucan-specific endo-beta-1,4-glucanase inhibitor activity",NOUN | NOUN | NOUN | NOUN
376,GO:0007133,meiotic anaphase I,ADJ | NOUN | PRON
377,GO:0005622,intracellular anatomical structure,ADJ | ADJ | NOUN
378,GO:0030564,tRNA 2'-O-ribose methylation guide activity,NOUN | NOUN | NOUN | NOUN | NOUN
379,GO:1903755,positive regulation of SUMO transferase activity,ADJ | NOUN | ADP | NOUN | NOUN | NOUN
380,GO:0051032,nucleic acid transmembrane transporter activity,ADJ | NOUN | NOUN | NOUN | NOUN
381,GO:1901401,regulation of tetrapyrrole metabolic process,NOUN | ADP | NOUN | ADJ | NOUN
382,GO:0035872,"nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway",NOUN | NOUN | NOUN | ADJ | NOUN | VERB | NOUN | NOUN | NOUN
383,GO:0042042,tungsten incorporation into tungsten-molybdopterin complex,ADJ | NOUN | ADP | NOUN | ADJ
384,GO:0090060,regulation of metaxylem development,NOUN | ADP | NOUN | NOUN
385,GO:1905644,regulation of FACT complex assembly,NOUN | ADP | NOUN | ADJ | NOUN
386,GO:0033314,mitotic DNA replication checkpoint signaling,ADJ | NOUN | NOUN | NOUN | NOUN
387,GO:1901740,negative regulation of myoblast fusion,ADJ | NOUN | ADP | ADJ | NOUN
388,GO:0072292,epithelial cell migration involved in metanephric proximal tubule morphogenesis,ADJ | NOUN | NOUN | VERB | ADP | ADJ | ADJ | ADJ | NOUN
389,GO:0071292,cellular response to silver ion,ADJ | NOUN | ADP | NOUN | NOUN
390,GO:0030557,tRNA modification guide activity,NOUN | NOUN | NOUN | NOUN
391,GO:0048468,cell development,NOUN | NOUN
392,GO:0090692,mitochondrial membrane scission site,ADJ | NOUN | NOUN | NOUN
393,GO:0050187,phosphoamidase activity,NOUN | NOUN
394,GO:0016212,kynurenine-oxoglutarate transaminase activity,NOUN | NOUN | NOUN
395,GO:1902201,negative regulation of bacterial-type flagellum-dependent cell motility,ADJ | NOUN | ADP | NOUN | NOUN | NOUN | NOUN
396,GO:0089706,L-ornithine transmembrane export from vacuole,NOUN | NOUN | NOUN | ADP | NOUN
397,GO:0034147,regulation of toll-like receptor 5 signaling pathway,NOUN | ADP | NOUN | NOUN | NUM | NOUN | NOUN
398,GO:0009974,zeinoxanthin epsilon hydroxylase activity,NOUN | NOUN | NOUN | NOUN
399,GO:0004810,tRNA adenylyltransferase activity,NOUN | NOUN | NOUN
400,GO:1905862,ferroxidase complex,NOUN | ADJ
401,GO:1900676,negative regulation of F-9775B biosynthetic process,ADJ | NOUN | ADP | NOUN | ADJ | NOUN
402,GO:0042178,xenobiotic catabolic process,ADJ | ADJ | NOUN
403,GO:0034761,positive regulation of iron ion transmembrane transport,ADJ | NOUN | ADP | NOUN | NOUN | NOUN | NOUN
404,GO:0030120,vesicle coat,NOUN | NOUN
405,GO:0030952,establishment or maintenance of cytoskeleton polarity,NOUN | CCONJ | NOUN | ADP | NOUN | NOUN
406,GO:0140014,mitotic nuclear division,ADJ | ADJ | NOUN
407,GO:0002499,proteolysis within endosome associated with antigen processing and presentation,NOUN | ADP | NOUN | VERB | ADP | NOUN | NOUN | CCONJ | NOUN
408,GO:0015660,formate efflux transmembrane transporter activity,ADJ | NOUN | NOUN | NOUN | NOUN
409,GO:0032661,regulation of interleukin-18 production,NOUN | ADP | NOUN | NOUN
410,GO:1905150,regulation of voltage-gated sodium channel activity,NOUN | ADP | VERB | NOUN | NOUN | NOUN
411,GO:2000973,regulation of pro-B cell differentiation,NOUN | ADP | ADJ | NOUN | NOUN
412,GO:0015871,choline transport,NOUN | NOUN
413,GO:0044697,HICS complex,NOUN | ADJ
414,GO:0052918,"dol-P-Man:Man(8)GlcNAc(2)-PP-Dol alpha-1,2-mannosyltransferase activity",NOUN | NOUN | NOUN
415,GO:0016841,ammonia-lyase activity,NOUN | NOUN
416,GO:0047151,methylenetetrahydrofolate-tRNA-(uracil-5-)-methyltransferase (FADH2-oxidizing) activity,NOUN | NOUN | NOUN
417,GO:0008028,monocarboxylic acid transmembrane transporter activity,ADJ | NOUN | NOUN | NOUN | NOUN
418,GO:0031172,ornithine N5-monooxygenase activity,NOUN | NOUN | NOUN
419,GO:0071105,response to interleukin-11,NOUN | ADP | NOUN
420,GO:0099534,calcium ion binding involved in regulation of presynaptic cytosolic calcium ion concentration,NOUN | NOUN | ADJ | ADJ | ADP | NOUN | ADP | ADJ | ADJ | NOUN | NOUN | NOUN
421,GO:0031867,EP4 subtype prostaglandin E2 receptor binding,NOUN | NOUN | NOUN | NOUN | NOUN | NOUN
422,GO:1901074,regulation of engulfment of apoptotic cell,NOUN | ADP | NOUN | ADP | ADJ | NOUN
423,GO:0071921,cohesin loading,NOUN | NOUN
424,GO:0106259,cell-to-cell migration in host,NOUN | NOUN | ADP | NOUN
425,GO:1903016,negative regulation of exo-alpha-sialidase activity,ADJ | NOUN | ADP | NOUN | NOUN
426,GO:0016857,"racemase and epimerase activity, acting on carbohydrates and derivatives",NOUN | CCONJ | NOUN | NOUN | VERB | ADP | NOUN | CCONJ | NOUN
427,GO:1901349,glucosinolate transport,NOUN | NOUN
428,GO:0018750,biuret amidohydrolase activity,NOUN | NOUN | NOUN
429,GO:0047791,cucurbitacin delta23-reductase activity,NOUN | NOUN | NOUN
430,GO:0008080,N-acetyltransferase activity,NOUN | NOUN
431,GO:0050234,pyrazolylalanine synthase activity,NOUN | NOUN | NOUN
432,GO:0071422,succinate transmembrane transport,ADJ | NOUN | NOUN
433,GO:0010117,photoprotection,NOUN
434,GO:0090614,5'-methylthioadenosine deaminase activity,NOUN | NOUN | NOUN
435,GO:1901141,regulation of lignin biosynthetic process,NOUN | ADP | NOUN | ADJ | NOUN
436,GO:0038140,ERBB4-ERBB3 complex,PROPN | NOUN
437,GO:0002550,positive regulation of plasma kallikrein-kinin cascade,ADJ | NOUN | ADP | NOUN | NOUN | NOUN
438,GO:0048269,methionine adenosyltransferase complex,NOUN | NOUN | ADJ
439,GO:0021529,spinal cord oligodendrocyte cell differentiation,ADJ | NOUN | NOUN | NOUN | NOUN
440,GO:1904019,epithelial cell apoptotic process,ADJ | NOUN | ADJ | NOUN
441,GO:0030428,cell septum,NOUN | NOUN
442,GO:0039625,viral inner capsid,ADJ | ADJ | NOUN
443,GO:0035060,brahma complex,NOUN | NOUN
444,GO:0043576,regulation of respiratory gaseous exchange,NOUN | ADP | ADJ | ADJ | NOUN
445,GO:0007521,muscle cell fate determination,NOUN | NOUN | NOUN | NOUN
446,GO:0031033,myosin filament organization,NOUN | NOUN | NOUN
447,GO:0006196,AMP catabolic process,NOUN | ADJ | NOUN
448,GO:0008168,methyltransferase activity,NOUN | NOUN
449,GO:0070208,protein heterotrimerization,NOUN | NOUN
450,GO:0008564,protein-exporting ATPase activity,NOUN | NOUN | NOUN
451,GO:0032121,meiotic attachment of telomeric heterochromatin to spindle pole body,ADJ | NOUN | ADP | ADJ | NOUN | ADP | NOUN | NOUN | NOUN
452,GO:0034740,TFIIIC-TOP1-SUB1 complex,PROPN | NOUN
453,GO:1900198,positive regulation of penicillin biosynthetic process,ADJ | NOUN | ADP | NOUN | ADJ | NOUN
454,GO:0016472,sodium ion-transporting two-sector ATPase complex,NOUN | NOUN | NOUN | NOUN | NOUN
455,GO:0021530,spinal cord oligodendrocyte cell fate specification,ADJ | NOUN | NOUN | NOUN | NOUN | NOUN
456,GO:0100012,regulation of heart induction by canonical Wnt signaling pathway,NOUN | ADP | NOUN | NOUN | ADP | ADJ | NOUN | NOUN | NOUN
457,GO:1901642,nucleoside transmembrane transport,NOUN | NOUN | NOUN
458,GO:0019807,aspartoacylase activity,ADJ | NOUN
459,GO:0061515,myeloid cell development,NOUN | NOUN | NOUN
460,GO:0046426,negative regulation of receptor signaling pathway via JAK-STAT,ADJ | NOUN | ADP | NOUN | NOUN | NOUN | ADP | PROPN
461,GO:0050915,sensory perception of sour taste,ADJ | NOUN | ADP | ADJ | NOUN
462,GO:0018607,1-indanone monooxygenase activity,NOUN | NOUN | NOUN
463,GO:0097570,cyst wall,ADJ | NOUN
464,GO:0036056,filtration diaphragm,NOUN | NOUN
465,GO:2000953,positive regulation of xyloglucan catabolic process,ADJ | NOUN | ADP | NOUN | ADJ | NOUN
466,GO:0016508,long-chain-enoyl-CoA hydratase activity,NOUN | NOUN | NOUN
467,GO:0014711,regulation of branchiomeric skeletal muscle development,NOUN | ADP | ADJ | ADJ | NOUN | NOUN
468,GO:0018027,peptidyl-lysine dimethylation,NOUN | NOUN
469,GO:0090454,glutamate transmembrane import into vacuole,NOUN | NOUN | NOUN | ADP | NOUN
470,GO:0072146,DCT cell fate commitment,NOUN | NOUN | NOUN | NOUN
471,GO:0017007,protein-bilin linkage,NOUN | NOUN
472,GO:0035499,carnosine biosynthetic process,NOUN | ADJ | NOUN
473,GO:1902407,assembly of actomyosin apparatus involved in mitotic cytokinesis,NOUN | ADP | NOUN | NOUN | VERB | ADP | ADJ | NOUN
474,GO:0006562,proline catabolic process,ADJ | ADJ | NOUN
475,GO:0060199,clathrin-sculpted glutamate transport vesicle,VERB | NOUN | NOUN | NOUN
476,GO:0048001,erythrose-4-phosphate dehydrogenase activity,NOUN | NOUN | NOUN
477,GO:0140142,nucleocytoplasmic carrier activity,ADJ | NOUN | NOUN
478,GO:0043223,cytoplasmic SCF ubiquitin ligase complex,ADJ | NOUN | NOUN | NOUN | NOUN
479,GO:0045579,positive regulation of B cell differentiation,ADJ | NOUN | ADP | NOUN | NOUN | NOUN
480,GO:0043648,dicarboxylic acid metabolic process,ADJ | NOUN | ADJ | NOUN
481,GO:0062035,sensory perception of cold stimulus,ADJ | NOUN | ADP | ADJ | NOUN
482,GO:0006536,glutamate metabolic process,NOUN | ADJ | NOUN
483,GO:0160012,NAD-dependent histone decrotonylase activity,NOUN | NOUN | NOUN | NOUN
484,GO:0061803,posterior cell cortex,ADJ | NOUN | NOUN
485,GO:2000213,positive regulation of glutamate metabolic process,ADJ | NOUN | ADP | NOUN | ADJ | NOUN
486,GO:0002460,adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,ADJ | ADJ | NOUN | VERB | ADP | ADJ | NOUN | ADP | ADJ | NOUN | VERB | ADP | NOUN | NOUN | NOUN
487,GO:0048703,embryonic viscerocranium morphogenesis,ADJ | NOUN | NOUN
488,GO:0010065,primary meristem tissue development,ADJ | X | NOUN | NOUN
489,GO:0031600,cytosolic proteasome regulatory particle,ADJ | ADJ | ADJ | NOUN
490,GO:1903647,negative regulation of chlorophyll catabolic process,ADJ | NOUN | ADP | NOUN | ADJ | NOUN
491,GO:0035617,stress granule disassembly,NOUN | ADJ | NOUN
492,GO:0110057,regulation of blood vessel endothelial cell differentiation,NOUN | ADP | NOUN | NOUN | ADJ | NOUN | NOUN
493,GO:1902351,response to imidacloprid,NOUN | ADP | PROPN
494,GO:0010489,"UDP-4-keto-6-deoxy-glucose-3,5-epimerase activity",NOUN | NOUN
495,GO:0002697,regulation of immune effector process,NOUN | ADP | ADJ | NOUN | NOUN
496,GO:0086052,membrane repolarization during SA node cell action potential,NOUN | NOUN | ADP | NOUN | NOUN | NOUN | NOUN | NOUN
497,GO:0035761,dorsal motor nucleus of vagus nerve maturation,ADJ | NOUN | NOUN | ADP | NOUN | NOUN | NOUN
498,GO:1902869,regulation of amacrine cell differentiation,NOUN | ADP | NOUN | NOUN | NOUN
499,GO:0061764,late endosome to lysosome transport via multivesicular body sorting pathway,ADJ | ADJ | ADP | ADJ | NOUN | ADP | ADJ | NOUN | NOUN | NOUN
500,GO:0090205,positive regulation of cholesterol metabolic process,ADJ | NOUN | ADP | NOUN | ADJ | NOUN
501,GO:0098758,response to interleukin-8,NOUN | ADP | NOUN
502,GO:0051879,Hsp90 protein binding,NOUN | NOUN | VERB
503,GO:1990110,callus formation,NOUN | NOUN
504,GO:2001044,regulation of integrin-mediated signaling pathway,NOUN | ADP | NOUN | NOUN | NOUN
505,GO:0033399,cis-zeatin metabolic process,NOUN | ADJ | NOUN
506,GO:0005576,extracellular region,ADJ | NOUN
507,GO:1901035,negative regulation of L-glutamine import across plasma membrane,ADJ | NOUN | ADP | NOUN | NOUN | ADP | NOUN | NOUN
508,GO:0010762,regulation of fibroblast migration,NOUN | ADP | NOUN | NOUN
509,GO:0045995,regulation of embryonic development,NOUN | ADP | ADJ | NOUN
510,GO:1990473,ciliary targeting signal binding,ADJ | NOUN | NOUN | NOUN
511,GO:0097703,cellular response to pulsatile fluid shear stress,ADJ | NOUN | ADP | ADJ | NOUN | NOUN | NOUN
512,GO:0060475,positive regulation of actin filament polymerization involved in acrosome reaction,ADJ | NOUN | ADP | NOUN | NOUN | NOUN | VERB | ADP | NOUN | NOUN
513,GO:0103080,methylthiopropylmalate isomerase activity,NOUN | NOUN | NOUN
514,GO:0042370,thiamine diphosphate dephosphorylation,NOUN | NOUN | NOUN
515,GO:0030203,glycosaminoglycan metabolic process,NOUN | ADJ | NOUN
516,GO:0021616,glossopharyngeal nerve formation,ADJ | NOUN | NOUN
517,GO:0090179,planar cell polarity pathway involved in neural tube closure,NOUN | NOUN | NOUN | NOUN | VERB | ADP | ADJ | NOUN | NOUN
518,GO:0061054,dermatome development,ADJ | NOUN
519,GO:0022408,negative regulation of cell-cell adhesion,ADJ | NOUN | ADP | NOUN | NOUN
520,GO:0090130,tissue migration,NOUN | NOUN
521,GO:1900996,benzene catabolic process,ADJ | ADJ | NOUN
522,GO:0006844,acyl carnitine transport,NOUN | NOUN | NOUN
523,GO:0072098,anterior/posterior pattern specification involved in kidney development,ADJ | NOUN | NOUN | VERB | ADP | NOUN | NOUN
524,GO:0045036,protein targeting to chloroplast,NOUN | VERB | ADP | NOUN
525,GO:1990530,Cdc50p-Drs2p complex,NOUN | ADJ
526,GO:0046881,positive regulation of follicle-stimulating hormone secretion,ADJ | NOUN | ADP | NOUN | NOUN | NOUN
527,GO:0043720,3-keto-5-aminohexanoate cleavage activity,NOUN | NOUN | NOUN
